Date,Batch,ISIN,CUSIP,Ticker,Short name of Issuer,Currency,Classification,Region,Tier,Maturity,Assumed Maturity,Coupon,Frequency,Coupon Type,Defaulted,Perpetual,isinFuel1,isinFuel2,isinFuel3,isinFuel4,isinFuel5,Bid Price,Mid Price,Ask Price,Bid Ask Price Spread,Accrued Interest,Dirty Bid Price,Dirty Mid Price,Dirty Ask Price,Bid YTM,Mid YTM,Ask YTM,Bid Ask Yield Spread,Bid YTW,Mid YTW,Ask YTW,YTW Date,Bid STW,Bid Discount Margin,Mid Discount Margin,Ask Discount Margin,Benchmark ISIN,Benchmark CUSIP,Benchmark Name,Benchmark Bid YTM,Benchmark Mid YTM,Benchmark Ask YTM,Spread vs Benchmark Bid,Spread vs Benchmark Mid,Spread vs Benchmark Ask,Bid ASW Spread,Mid ASW Spread,Ask ASW Spread,Bid Z Spread,Mid Z Spread,Ask Z Spread,gSpread Bid,gSpread Mid,gSpread Ask,iSpread Mid,PV01,Bid Macaulay Duration,Mid Macaulay Duration,Ask Macaulay Duration,Bid Modified Duration,Mid Modified Duration,Ask Modified Duration,Bid Convexity,Mid Convexity,Ask Convexity,Bid OAS,Mid OAS,Ask OAS,Bid Effective Duration,Mid Effective Duration,Ask Effective Duration,Bid Effective Convexity,Mid Effective Convexity,Ask Effective Convexity,Bond Agency Data,iBoxx Data,Markit Composite Data,Markit Contribution Data,Quote Data,Trace Data,Interdealer broker data,Primary Issuer Curve,Liquidity asof,Liquidity Score,Liquidity Score 7 Day,Liquidity Score 7 Day Count,Liquidity Score 30 Day,Liquidity Score 30 Day Count,Liquidity Score 60 Day,Liquidity Score 60 Day Count,Liquidity Score 90 Day,Liquidity Score 90 Day Count,Depth Merit,Bid Ask Merit,Maturity Merit,Shadow Liquidity,Total number of Merits,Source Count,Quotes Dealer Count 1 Day,Instrument Depth 1 Day,Quotes Dealer Count 10 Day,Instrument Depth 10 Day,Trace Last Trade Date,Trace Entity Trade Volume 1 Day,Trace Entity Trade Volume 10 Day,Trace Entity Trade Volume 30 Day,Trace Entity Trade Volume 60 Day,Trace Entity Trade Volume 90 Day,Trace Sector Trade Volume 1 Day,Trace Sector Trade Volume 10 Day,Trace Sector Trade Volume 30 Day,Trace Sector Trade Volume 60 Day,Trace Sector Trade Volume 90 Day,Trace Trade Count 1 Day,Trace Trade Count 10 Day,Trace Trade Count 30 Day,Trace Trade Count 60 Day,Trace Trade Count 90 Day,Trace Trade Volume 1 Day,Trace Trade Volume 10 Day,Trace Trade Volume 30 Day,Trace Trade Volume 60 Day,Trace Trade Volume 90 Day,Trace Last Trade Lot Date,Set Id,Actual CDS-Bond Basis Mid,Actual IMM CDS-Bond Basis,CDS-Bond Basis asof,3M,3MYTM,6M,6MYTM,1Y,1YYTM,2Y,2YYTM,3Y,3YYTM,4Y,4YYTM,5Y,5YYTM,6Y,6YYTM,7Y,7YYTM,8Y,8YYTM,9Y,9YYTM,10Y,10YYTM,15Y,15YYTM,20Y,20YYTM,25Y,25YYTM,30Y,30YYTM,40Y,40YYTM,Product Type
2025-09-09,L1600,BE0002683648,B5S3HZZQ1,KRCP-BankNV,KBC Bk,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2030-02-12,,0.04,12M,Fixed,N,N,Dealer Books of Records,,,,,87.09961,87.15922,87.21887,0.11926,0.02312,87.12273,87.18234,87.24199,3.2163,3.20032,3.18434,3.1957,,,,,,,,,DE0001135143,D20658NX0,DBR 6.25 01/04/30,2.13131,2.12578,2.12025,108.49869,107.45377,106.40885,85.92329,84.52308,83.12169,92.98446,91.4381,89.8915,107.89004,106.90921,105.92838,94.30324,0.03941,4.41753,4.41753,4.41753,4.27987,4.28054,4.2812,22.4763,22.48327,22.49025,,,,4.42277,4.42277,4.42277,19.57391,19.57393,19.57395,N,N,N,Y,N,N,N,,2025-09-08,4,4,5,4,21,3,42,3,64,10,4,3,N,17,1,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,80244,,,,2025-12-12,1.99554,2026-03-12,2.01761,2026-09-12,2.09693,2027-09-12,2.26551,2028-09-12,2.30859,2029-09-12,2.57039,2030-09-12,2.86088,2031-09-12,3.1429,2032-09-12,3.3592,2033-09-12,3.53034,2034-09-12,3.66593,2035-09-12,3.7087,2040-09-12,4.0645,2045-09-12,4.25424,2050-09-12,4.42985,2055-09-12,4.50305,2065-09-12,4.53064,GSAC
2025-09-09,L1600,ES0413679459,E2R168EL6,BKTSM,Bankinter S A,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2026-11-02,,,3M,Float,N,N,,,,,,99.68448,99.7129,99.74133,0.05685,0.25089,99.93537,99.96379,99.99222,2.45941,2.43411,2.4088,,2.45941,2.434108619650654,2.40880352138344,,,52.26946,49.76946,47.26946,,,,,,,,,,37.85013,35.36457,32.87815,38.11868,35.60968,33.10054,54.77137,53.62659,52.48195,38.67361,0.01123,1.13062,1.13062,1.13062,1.12371,1.12378,1.12386,1.55207,1.55226,1.55246,,,,1.12654,1.12661,1.12668,1.55597,1.55617,1.55637,N,N,N,Y,N,N,N,,2025-09-08,4,3,5,2,21,3,42,3,64,10,4,4,N,18,1,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,233546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,ES0413679517,E2R16JVA7,BKTSM,Bankinter S A,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2032-10-05,,,3M,Float,N,N,Real-time Bank Feeds,,,,,99.98934,99.98967,99.99,0.00066,0.25119,100.24053,100.24086,100.24119,2.75883,2.75878,2.75873,,2.75883,2.758780501834312,2.758728149348499,,,44.95082,44.94579,44.94075,,,,,,,,,,27.68019,27.6752,27.67022,27.98468,27.97959,27.9745,36.66454,37.26365,37.8628,35.44111,0.06303,6.33164,6.33164,6.33164,6.28827,6.28827,6.28827,43.32698,43.327,43.32702,,,,6.30412,6.30412,6.30412,43.43602,43.43604,43.43606,N,N,N,N,N,N,N,,2025-09-08,5,5,5,4,21,4,42,4,64,0,4,2,N,6,0,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,245646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,ES0413679533,E2R16JVX7,BKTSM,Bankinter S A,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2033-03-02,,,3M,Float,N,N,Dealer Runs,,,,,98.256,98.281,98.306,0.05,0.06403,98.32003,98.34502,98.37003,3.10993,3.10616,3.10239,,3.10993,3.106156239984692,3.10238754786285,,,75.45844,75.08806,74.71778,,,,,,,,,,65.04394,64.68495,64.32595,66.21281,65.8385,65.46429,67.85483,68.05424,68.25378,68.04124,0.06633,6.79656,6.79666,6.79677,6.74412,6.74429,6.74446,49.95533,49.95727,49.95921,,,,6.74858,6.74875,6.74892,49.98814,49.99007,49.99201,N,N,N,N,N,N,N,,2025-09-08,5,5,5,4,21,4,42,4,64,0,4,2,N,6,0,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,245646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,ES0413679384,E2R168AD8,BKTSM,Bankinter S A,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2027-04-27,,,3M,Float,N,N,,,,,,100.09221,100.13251,100.17283,0.08062,0.32558,100.41779,100.45809,100.49841,2.46118,2.43587,2.41056,,2.46118,2.435872674810912,2.410561660769783,,,53.23626,50.73626,48.23626,,,,,,,,,,39.45945,36.96908,34.47754,39.70794,37.19433,34.68057,54.77067,53.37289,51.97521,39.884,0.01593,1.59495,1.59496,1.59496,1.58519,1.5853,1.58541,2.94103,2.94142,2.94181,,,,1.59035,1.59046,1.59056,2.9506,2.95099,2.95137,N,N,N,N,N,N,N,,2025-09-08,5,5,5,4,21,4,42,4,64,0,4,4,N,8,0,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,233546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,ES0413679400,E2R168BE5,BKTSM,Bankinter S A,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2027-11-17,,,3M,Float,N,N,Real-time Bank Feeds,,,,,99.53979,99.5399,99.54,0.00021,0.1518,99.69159,99.6917,99.6918,2.51843,2.51838,2.51834,,2.51843,2.51838474056818,2.518335229410606,,,55.32479,55.3199,55.31501,,,,,,,,,,43.78827,43.78342,43.77856,44.24027,44.23534,44.23041,59.55965,60.44717,61.33474,46.40993,0.02121,2.14068,2.14068,2.14068,2.12729,2.12729,2.12729,5.12333,5.12333,5.12333,,,,2.13054,2.13054,2.13054,5.13114,5.13115,5.13115,N,N,N,N,N,N,N,,2025-09-08,5,5,5,4,21,4,42,4,64,0,4,3,N,7,0,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,233546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,DE000CB0HR19,D1706B8V1,CMZB,Commerzbank AG,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2026-03-17,,,3M,Float,N,N,,,,,,100.4292,100.44223,100.45528,0.02608,0.69373,101.12293,101.13597,101.14901,2.031,2.00566,1.98031,,2.031,2.005658030433821,1.980312739320311,,,7.08066,4.58066,2.08066,,,,,,,,,,-10.16441,-12.69073,-15.21754,-10.1328,-12.65045,-15.16825,11.15669,11.17697,11.19775,-10.8696,0.00515,0.51128,0.51128,0.51128,0.50869,0.50873,0.50876,0.38749,0.38754,0.38759,,,,0.51221,0.51224,0.51227,0.39017,0.39022,0.39027,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,4,N,8,0,0,0,0,0,,0,0,0,0,0,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,15072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,ES0413679442,E2R168DM5,BKTSM,Bankinter S A,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2029-09-17,,,3M,Float,N,N,Real-time Bank Feeds,,,,,98.87481,98.87491,98.875,0.00019,0.5504,99.42521,99.42531,99.4254,2.68937,2.68935,2.68932,,2.68937,2.689347365485606,2.689322226038104,,,59.15817,59.15569,59.15321,,,,,,,,,,47.24593,47.2435,47.24106,47.93707,47.93458,47.93209,61.31509,61.94618,62.5773,50.92412,0.03779,3.82632,3.82632,3.82632,3.80076,3.80076,3.80076,15.8697,15.86971,15.86971,,,,3.82193,3.82193,3.82193,15.95807,15.95808,15.95808,N,N,N,Y,N,N,N,,2025-09-08,4,3,5,2,21,3,42,3,64,10,4,3,N,17,1,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,233546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,XS1048658105,E0000UAB4,ABENGFI,Abengoa Fin SAU,EUR,Corporate,EuropeMiddleEastAfrica,SNRFOR,2027-03-31,,0,12M,Stepup,N,N,,,,,,1,1.01,1.02,0.02,,1,1.01,1.02,,1818.38716,1786.38261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,4,N,8,0,0,0,0,0,,0,0,0,0,0,2556904064,2779321572,3079633572,3322216637,4140606637,,,,,,,,,,,,233065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,ES0414950644,E2420FCF4,CAXBNK,CaixaBank SA,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2036-03-24,,4.125,12M,Fixed,N,N,Real-time Bank Feeds,Index Constituent Contributions,,,,107.50561,107.69651,107.88782,0.38221,1.93253,109.43814,109.62904,109.82035,3.26925,3.24851,3.22777,4.1483,,,,,,,,,DE0001135366,D20659KP8,DBR 4.75 07/04/40,2.97665,2.97365,2.97065,29.26038,27.48586,25.71133,63.91224,61.8762,59.83574,61.31016,59.29847,57.28639,52.97246,51.36249,49.75251,56.44481,0.09502,8.67538,8.67737,8.67936,8.40074,8.40435,8.40797,87.98816,88.04925,88.11036,,,,8.64531,8.64781,8.6503,84.73924,84.77128,84.8033,N,Y,Y,Y,Y,N,N,,2025-09-08,2,2,5,2,21,2,42,2,64,20,4,2,N,26,4,2,4,1,4,,35310000,369320000,838428000,1963209000,2278274000,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,1172,,,,2025-12-12,2.17888,2026-03-12,2.16828,2026-09-12,2.17075,2027-09-12,2.20297,2028-09-12,2.27605,2029-09-12,2.42489,2030-09-12,2.56921,2031-09-12,2.71464,2032-09-12,2.84142,2033-09-12,2.96925,2034-09-12,3.07444,2035-09-12,3.21774,2040-09-12,3.61475,2045-09-12,3.78346,2050-09-12,3.88193,2055-09-12,3.9168,2065-09-12,3.98726,GSAC
2025-09-09,L1600,BE0390134972,B533A5NH4,KRCP-BankNV,KBC Bk,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2030-06-04,,3.124,12M,Fixed,N,N,,,,,,101.49067,101.56425,101.63791,0.14724,0.84733,102.338,102.41159,102.48524,2.78129,2.76465,2.748,3.32938,,,,,,,,,DE0001102499,D2R8H4ES4,DBR 0.0 02/15/30,2.13849,2.13217,2.12584,64.27987,63.24799,62.21612,49.87379,48.25153,46.6278,49.19888,47.58071,45.96229,60.98703,59.91932,58.8516,48.34351,0.04549,4.43753,4.43766,4.43779,4.31745,4.31828,4.3191,23.59529,23.6038,23.61231,,,,4.44021,4.44041,4.4406,20.51708,20.51827,20.51947,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,3,N,7,0,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,80244,,,,2025-12-12,1.99554,2026-03-12,2.01761,2026-09-12,2.09693,2027-09-12,2.26551,2028-09-12,2.30859,2029-09-12,2.57039,2030-09-12,2.86088,2031-09-12,3.1429,2032-09-12,3.3592,2033-09-12,3.53034,2034-09-12,3.66593,2035-09-12,3.7087,2040-09-12,4.0645,2045-09-12,4.25424,2050-09-12,4.42985,2055-09-12,4.50305,2065-09-12,4.53064,GSAC
2025-09-09,L1600,ES0413679574,E2R16JZD7,BKTSM,Bankinter S A,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2034-02-13,,,3M,Float,N,N,,,,,,99.969,99.994,100.019,0.05,0.22386,100.19286,100.21786,100.24286,3.16367,3.16031,3.15695,,3.16367,3.160308867256312,3.1569474804086,,,75.23347,74.90374,74.5741,,,,,,,,,,64.9466,64.62427,64.30193,65.48142,65.1477,64.81407,64.80753,64.98437,65.16133,66.94436,0.07436,7.47869,7.47884,7.47898,7.42,7.42021,7.42042,61.15909,61.16163,61.16417,,,,7.43671,7.43691,7.43711,61.29644,61.29895,61.30146,N,N,N,N,N,N,N,,2025-09-08,5,5,5,4,21,4,42,4,64,0,4,2,N,6,0,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,245646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,DE000CB0HR19,D1706B8V1,CMZB,Commerzbank AG,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2026-03-17,,,3M,Float,N,N,,,,,,100.4292,100.44223,100.45528,0.02608,0.69373,101.12293,101.13597,101.14901,2.031,2.00566,1.98031,,2.031,2.005658030433821,1.980312739320311,,,7.08066,4.58066,2.08066,,,,,,,,,,-10.16441,-12.69073,-15.21754,-10.1328,-12.65045,-15.16825,11.15669,11.17697,11.19775,-10.8696,0.00515,0.51128,0.51128,0.51128,0.50869,0.50873,0.50876,0.38749,0.38754,0.38759,,,,0.51221,0.51224,0.51227,0.39017,0.39022,0.39027,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,4,N,8,0,0,0,0,0,,0,0,0,0,0,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,15072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,DE000CB0HR27,D1706B8X7,CMZB,Commerzbank AG,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2026-03-17,,,3M,Float,N,N,,,,,,100.4292,100.44223,100.45528,0.02608,0.69373,101.12293,101.13597,101.14901,2.031,2.00566,1.98031,,2.031,2.005658030433821,1.980312739320311,,,7.08066,4.58066,2.08066,,,,,,,,,,-10.16441,-12.69073,-15.21754,-10.1328,-12.65045,-15.16825,11.15669,11.17697,11.19775,-10.8696,0.00515,0.51128,0.51128,0.51128,0.50869,0.50873,0.50876,0.38749,0.38754,0.38759,,,,0.51221,0.51224,0.51227,0.39017,0.39022,0.39027,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,4,N,8,0,0,0,0,0,,0,0,0,0,0,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,15072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,DE000CB0HR50,D1706B8Z2,CMZB,Commerzbank AG,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2026-04-08,,,3M,Float,N,N,,,,,,100.467,100.48149,100.49599,0.02899,0.51982,100.98682,101.00131,101.01581,2.03879,2.01348,1.98816,,2.03879,2.013476702809846,1.988158948120766,,,7.43491,4.93491,2.43491,,,,,,,,,,-9.34392,-11.85786,-14.3723,-9.32146,-11.82849,-14.33568,12.03862,11.92579,11.81341,-9.3987,0.00572,0.56964,0.56964,0.56965,0.56676,0.56679,0.56683,0.46436,0.46442,0.46448,,,,0.56969,0.56972,0.56976,0.46676,0.46682,0.46688,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,4,N,8,0,0,0,0,0,,0,0,0,0,0,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,15072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,DE000CZ45W73,D1706CCY8,CMZB,Commerzbank AG,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2026-07-22,,,3M,Float,N,N,,,,,,100.32045,100.34225,100.36407,0.04362,0.33266,100.6531,100.67491,100.69672,2.05912,2.03373,2.00834,,2.05912,2.033733115463398,2.00834208627576,,,9.12884,6.62884,4.12884,,,,,,,,,,-2.79394,-5.31938,-7.84552,-2.80831,-5.33855,-7.86894,14.56226,13.79368,13.02534,-4.11026,0.00859,0.85758,0.85758,0.85758,0.85319,0.85324,0.8533,0.94528,0.9454,0.94552,,,,0.85602,0.85607,0.85613,0.94841,0.94853,0.94865,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,4,N,8,0,0,0,0,0,,0,0,0,0,0,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,15072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,DE000CZ45YM8,D1706CJE5,CMZB,Commerzbank AG,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2033-05-10,,,3M,Float,N,N,,,,,,99.77547,99.95222,100.12931,0.35384,0.20916,99.98463,100.16138,100.33847,2.74358,2.71812,2.69266,,2.74358,2.718121282056973,2.69266127614296,,,37.96978,35.46978,32.96978,,,,,,,,,,28.20655,25.72508,23.23881,28.47896,25.94863,23.41814,29.39364,27.41099,25.42837,27.02864,0.06949,6.98413,6.98488,6.98562,6.93656,6.93773,6.93891,52.74074,52.75461,52.76847,,,,6.95117,6.95232,6.95347,52.85159,52.86529,52.87899,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,2,N,6,0,0,0,0,0,,0,0,0,0,0,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,15072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,DE000CZ45YU1,D1706CJT2,CMZB,Commerzbank AG,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2034-07-12,,,3M,Float,N,N,,,,,,99.56093,99.76136,99.96223,0.40129,0.40006,99.96099,100.16142,100.36228,2.85595,2.83042,2.80489,,2.85595,2.830423551612781,2.804892173451456,,,41.49041,38.99041,36.49041,,,,,,,,,,31.90034,29.42232,26.93881,32.2403,29.70344,27.16644,30.84715,28.78125,26.71538,30.47016,0.07859,7.90051,7.90166,7.90281,7.8445,7.84614,7.84778,67.97585,67.9972,68.01854,,,,7.87612,7.87771,7.87929,68.24948,68.27037,68.29125,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,2,N,6,0,0,0,0,0,,0,0,0,0,0,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,15072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,ES0413900731,E2R99DKH7,SANTNDR,Bco SANTANDER SA,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2031-06-29,,0.19,12M,Fixed,N,N,,,,,,86.58778,86.74045,86.89344,0.30565,0.03852,86.6263,86.77897,86.93196,2.7221,2.69073,2.65937,6.27273,2.7221,2.690732423236425,2.659368796563902,2031-06-29,49.29049,,,,DE0001102531,D2R8H4FW4,DBR 0.0 02/15/31,2.22919,2.22283,2.21646,49.29049,46.79049,44.29049,32.14745,29.36633,26.57944,34.80249,31.75239,28.70135,43.19367,40.70513,38.21659,32.82231,0.05001,5.76617,5.76621,5.76624,5.61337,5.61512,5.61687,37.08289,37.10582,37.12878,52.82495,49.78115,46.73538,5.77285,5.77288,5.77291,33.44104,33.44125,33.44147,N,N,N,N,N,N,N,243,2025-09-08,4,4,5,4,21,4,42,4,64,0,4,3,Y,7,0,0,0,0,0,,53424000,443877000,1412102426,3017923426,4808649426,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,243,,,,2025-12-12,1.97833,2026-03-12,1.97839,2026-09-12,2.01428,2027-09-12,2.19685,2028-09-12,2.31402,2029-09-12,2.42461,2030-09-12,2.61452,2031-09-12,2.74992,2032-09-12,2.7887,2033-09-12,2.89558,2034-09-12,2.9746,2035-09-12,3.09938,2040-09-12,3.40913,2045-09-12,3.58007,2050-09-12,3.65831,2055-09-12,3.68343,2065-09-12,3.77738,GSAC
2025-09-09,L1600,ES0413900731,E2R99DKH7,SANTNDR,Bco SANTANDER SA,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2031-06-29,,0.19,12M,Fixed,N,N,,,,,,86.58778,86.74045,86.89344,0.30565,0.03852,86.6263,86.77897,86.93196,2.7221,2.69073,2.65937,6.27273,2.7221,2.690732423236425,2.659368796563902,2031-06-29,49.29049,,,,DE0001102531,D2R8H4FW4,DBR 0.0 02/15/31,2.22919,2.22283,2.21646,49.29049,46.79049,44.29049,32.14745,29.36633,26.57944,34.80249,31.75239,28.70135,43.19367,40.70513,38.21659,32.82231,0.05001,5.76617,5.76621,5.76624,5.61337,5.61512,5.61687,37.08289,37.10582,37.12878,52.82495,49.78115,46.73538,5.77285,5.77288,5.77291,33.44104,33.44125,33.44147,N,N,N,N,N,N,N,243,2025-09-08,4,4,5,4,21,4,42,4,64,0,4,3,Y,7,0,0,0,0,0,,53424000,443877000,1412102426,3017923426,4808649426,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,243,,,,2025-12-12,1.97833,2026-03-12,1.97839,2026-09-12,2.01428,2027-09-12,2.19685,2028-09-12,2.31402,2029-09-12,2.42461,2030-09-12,2.61452,2031-09-12,2.74992,2032-09-12,2.7887,2033-09-12,2.89558,2034-09-12,2.9746,2035-09-12,3.09938,2040-09-12,3.40913,2045-09-12,3.58007,2050-09-12,3.65831,2055-09-12,3.68343,2065-09-12,3.77738,GSAC
2025-09-09,L1600,BE0002937184,B533A5K53,KRCP-BankNV,KBC Bk,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2031-04-26,,3.295,12M,Fixed,N,N,,,,,,101.3113,101.39418,101.47715,0.16585,1.24578,102.55708,102.63996,102.72293,3.0355,3.01939,3.00329,3.22155,,,,,,,,,DE0001102531,D2R8H4FW4,DBR 0.0 02/15/31,2.22919,2.22283,2.21646,80.63094,79.65653,78.68212,68.57698,67.02331,65.46807,67.41838,65.85727,64.29591,76.48412,75.50618,74.52824,67.01171,0.05309,5.16705,5.16728,5.16751,5.01482,5.01583,5.01684,31.41137,31.42295,31.43454,,,,5.17052,5.17089,5.17126,28.23262,28.23523,28.23785,N,N,N,N,N,N,N,,2025-09-08,5,5,5,4,21,4,42,4,64,0,4,3,N,7,0,0,0,0,0,,,,,,,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,80244,,,,2025-12-12,1.99554,2026-03-12,2.01761,2026-09-12,2.09693,2027-09-12,2.26551,2028-09-12,2.30859,2029-09-12,2.57039,2030-09-12,2.86088,2031-09-12,3.1429,2032-09-12,3.3592,2033-09-12,3.53034,2034-09-12,3.66593,2035-09-12,3.7087,2040-09-12,4.0645,2045-09-12,4.25424,2050-09-12,4.42985,2055-09-12,4.50305,2065-09-12,4.53064,GSAC
2025-09-09,L1600,ES0413900640,E2R99DBE4,SANTNDR,Bco SANTANDER SA,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2027-04-17,,,6M,Float,N,N,,,,,,98.45054,98.4893,98.52807,0.07753,1.04697,99.49751,99.53626,99.57504,3.37984,3.3545,3.32917,,3.37984,3.354501551118849,3.329168156947748,,,134.53846,132.03846,129.53846,,,,,,,,,,128.11035,125.67117,123.23074,128.24612,125.7659,123.28538,146.18827,144.80806,143.42793,131.84945,0.0153,1.56304,1.56305,1.56306,1.53707,1.53727,1.53747,3.15933,3.16015,3.16096,,,,1.55342,1.55361,1.55381,3.19293,3.19374,3.19455,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,4,N,8,0,0,0,0,0,,53424000,443877000,1412102426,3017923426,4808649426,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,200361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
2025-09-09,L1600,ES0413900640,E2R99DBE4,SANTNDR,Bco SANTANDER SA,EUR,Corporate,EuropeMiddleEastAfrica,SECDOM,2027-04-17,,,6M,Float,N,N,,,,,,98.45054,98.4893,98.52807,0.07753,1.04697,99.49751,99.53626,99.57504,3.37984,3.3545,3.32917,,3.37984,3.354501551118849,3.329168156947748,,,134.53846,132.03846,129.53846,,,,,,,,,,128.11035,125.67117,123.23074,128.24612,125.7659,123.28538,146.18827,144.80806,143.42793,131.84945,0.0153,1.56304,1.56305,1.56306,1.53707,1.53727,1.53747,3.15933,3.16015,3.16096,,,,1.55342,1.55361,1.55381,3.19293,3.19374,3.19455,N,N,N,N,N,N,N,,2025-09-08,5,5,5,5,21,5,42,5,64,0,4,4,N,8,0,0,0,0,0,,53424000,443877000,1412102426,3017923426,4808649426,11780552753,12945972593,13103576852,13528438827,14189025765,,,,,,,,,,,,200361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSAC
